battle_sprite,name,race,klass,health,attack,intelligence,defense,speed,total,sources,trait
spr_crits_battle_2440.png,Toxic Smog,Smog,Chaos,30,25,15,15,20,105,Caustic Reactor,Tainted Blood
spr_crits_battle_2439.png,Smog Lord,Smog,Chaos,30,25,15,15,20,105,Caustic Reactor,Transfusion
spr_crits_battle_2434.png,Incendiary Smog,Smog,Chaos,35,20,20,15,15,105,Chaos Guild,Vex
spr_crits_battle_1444.png,Alluring Snaptrap,Snaptrap,Nature,40,20,20,18,10,108,"Arachnid Nest, Cutthroat Jungle",Atrophy
spr_crits_battle_1445.png,Snaptrap Cultivar,Snaptrap,Nature,41,21,21,16,11,110,"Arachnid Nest, Cutthroat Jungle",Coming Down
spr_crits_battle_1442.png,Battrap,Snaptrap,Nature,42,22,22,16,12,114,"Arachnid Nest, Cutthroat Jungle",Debacle
spr_crits_battle_1441.png,Wizened Snaptrap,Snaptrap,Nature,41,21,21,16,11,110,"Arachnid Nest, Cutthroat Jungle",Follow The Leader
spr_crits_battle_1443.png,Parasitic Snaptrap,Snaptrap,Nature,43,23,23,13,8,110,"Arachnid Nest, Cutthroat Jungle",Great Fall
spr_crits_battle_1440.png,Sticky Snaptrap,Snaptrap,Nature,40,20,20,18,13,111,"Arachnid Nest, Cutthroat Jungle",Tumble Over
spr_crits_battle_1525.png,Soulflayer Drone,Soulflayer,Sorcery,30,18,23,18,18,107,"Sanctum Umbra, Temple of Lies",Group Therapy
spr_crits_battle_1527.png,Soulflayer Peacemaker,Soulflayer,Sorcery,32,17,22,17,17,105,"Sanctum Umbra, Temple of Lies",Hubbub
spr_crits_battle_1526.png,Soulflayer Prober,Soulflayer,Sorcery,31,18,23,18,18,108,"Sanctum Umbra, Temple of Lies",Marshal
spr_crits_battle_1529.png,Soulflayer Overlord,Soulflayer,Sorcery,32,17,22,17,17,105,"Sanctum Umbra, Temple of Lies",Mass Resurrection
spr_crits_battle_1528.png,Soulflayer Depriver,Soulflayer,Sorcery,30,15,23,18,18,104,"Sanctum Umbra, Temple of Lies",Of One Mind
spr_crits_battle_1524.png,Soulflayer DreamCaster,Soulflayer,Sorcery,32,17,22,17,17,105,"Sanctum Umbra, Temple of Lies",Suicide Pact
spr_crits_battle_1434.png,Sparktail Student,Sparktail,Sorcery,38,21,21,16,16,112,"Faraway Enclave, Where the Dead Ships Dwell",Bombshell
spr_crits_battle_1436.png,Sparktail Engineer,Sparktail,Sorcery,38,21,21,16,16,112,"Faraway Enclave, Where the Dead Ships Dwell",Comeuppance
spr_crits_battle_1439.png,Sparktail Searcher,Sparktail,Sorcery,39,19,19,16,16,109,"Faraway Enclave, Where the Dead Ships Dwell",Conviviality
spr_crits_battle_1435.png,Sparktail Officer,Sparktail,Sorcery,38,18,21,16,16,109,"Faraway Enclave, Where the Dead Ships Dwell",Ravish
spr_crits_battle_1437.png,Sparktail Courier,Sparktail,Sorcery,39,19,19,17,17,111,"Faraway Enclave, Where the Dead Ships Dwell",Recompense
spr_crits_battle_1438.png,Sparktail Professor,Sparktail,Sorcery,40,20,20,15,15,110,"Faraway Enclave, Where the Dead Ships Dwell",Seeth
spr_crits_battle_1750.png,Doomsday Spectre,Spectre,Death,30,20,21,16,16,103,"Path of the Damned, Sanctum Umbra",Blessing From Below
spr_crits_battle_1749.png,Abyssal Spectre,Spectre,Death,32,22,20,15,15,104,"Path of the Damned, Sanctum Umbra",Cold Touch
spr_crits_battle_1751.png,Dread Spectre,Spectre,Death,33,23,23,15,15,109,"Path of the Damned, Sanctum Umbra",Creation Dirge
spr_crits_battle_1752.png,Entropic Spectre,Spectre,Death,27,22,22,17,17,105,"Path of the Damned, Sanctum Umbra",Cripple
spr_crits_battle_1754.png,Prophetic Spectre,Spectre,Death,26,22,22,17,17,104,"Path of the Damned, Sanctum Umbra",Experimentation
spr_crits_battle_1756.png,Woeful Spectre,Spectre,Death,33,23,21,16,16,109,"Path of the Damned, Sanctum Umbra",Guilt
spr_crits_battle_1755.png,Transient Spectre,Spectre,Death,30,20,22,17,17,106,"Path of the Damned, Sanctum Umbra",Salted Earth
spr_crits_battle_1753.png,Nightveil Spectre,Spectre,Death,31,21,21,16,16,105,"Path of the Damned, Sanctum Umbra",Unspeakable Sins
spr_crits_battle_1761.png,Sphinx Ordainer,Sphinx,Life,31,21,21,11,21,105,Yseros God Shop,Blessing of Sands
spr_crits_battle_1757.png,Sphinx Avenger,Sphinx,Life,37,22,19,9,19,106,Yseros God Shop,Desert Glory
spr_crits_battle_1763.png,Sphinx Zealot,Sphinx,Life,32,17,22,12,22,105,Yseros God Shop,Pharaoh's Bane
spr_crits_battle_1758.png,Sphinx Elder,Sphinx,Life,34,21,21,11,21,108,Yseros God Shop,Pharaoh's Boon
spr_crits_battle_1762.png,Sphinx Usurper,Sphinx,Life,36,21,21,11,21,110,Yseros God Shop,Prejudice
spr_crits_battle_1760.png,Sphinx Justicar,Sphinx,Life,37,22,22,9,19,109,Yseros God Shop,Recombobulation
spr_crits_battle_1759.png,Sphinx Healer,Sphinx,Life,35,20,20,10,20,105,Yseros God Shop,Rejuvenation
spr_crits_battle_1765.png,Clairvoyant Spirit,Spirit,Life,38,13,23,18,18,110,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Abnegation
spr_crits_battle_1768.png,Fog Spirit,Spirit,Life,38,13,23,18,18,110,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Absence of Light
spr_crits_battle_1767.png,Exalted Spirit,Spirit,Life,38,13,23,18,18,110,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Benefic
spr_crits_battle_1772.png,Succubus Spirit,Spirit,Life,37,12,22,18,18,107,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Carnal Genesis
spr_crits_battle_1766.png,Evil Spirit,Spirit,Death,33,18,18,18,18,105,Death Guild,Doom and Gloom
spr_crits_battle_1769.png,Frozen Spirit,Spirit,Life,38,13,23,18,18,110,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Dreams of Ice
spr_crits_battle_1764.png,Ancient Spirit,Spirit,Life,38,13,23,18,18,110,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Essential Dignity
spr_crits_battle_1773.png,Willow Spirit,Spirit,Life,37,13,23,18,18,109,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Everglow
spr_crits_battle_1770.png,Holiday Spirit,Spirit,Life,37,12,22,18,18,107,Life Guild,Repetitive Holiday
spr_crits_battle_1771.png,Malignant Spirit,Spirit,Life,33,13,23,18,18,105,"Azure Dream, Frostbite Caverns, Sanctum Umbra",Stay Dead
spr_crits_battle_1777.png,Stag Guide,Stag,Life,37,17,22,17,17,110,Life Guild,Christmas is Canceled
spr_crits_battle_1780.png,Stag Royal,Stag,Life,34,17,22,17,17,107,"Azure Dream, Frostbite Caverns",Endlessly
spr_crits_battle_1781.png,Stag Spirit,Stag,Life,36,16,21,16,16,105,"Azure Dream, Frostbite Caverns",Like Sand
spr_crits_battle_1776.png,Stag Guardian,Stag,Life,37,17,22,17,17,110,"Azure Dream, Frostbite Caverns",Moon Prayer
spr_crits_battle_1774.png,Stag Abstract,Stag,Life,34,14,22,17,17,104,"Azure Dream, Frostbite Caverns",Prism
spr_crits_battle_1778.png,Stag Idol,Stag,Life,34,17,22,17,17,107,"Azure Dream, Frostbite Caverns",Star Prayer
spr_crits_battle_1775.png,Stag Celestial,Stag,Life,37,17,22,17,17,110,"Azure Dream, Frostbite Caverns",Sun Prayer
spr_crits_battle_1779.png,Stag Overseer,Stag,Life,36,16,21,16,16,105,"Azure Dream, Frostbite Caverns",Touched by the Gods
spr_crits_battle_2374.png,Blizzard,Storm,Nature,35,18,18,18,18,107,Nature Guild,Best Kind of Weather
spr_crits_battle_2372.png,Raving Storm,Storm,Nature,38,18,18,18,18,110,"Faraway Enclave, Unsullied Meadows",Cloud Connected
spr_crits_battle_2367.png,Storm Lord,Storm,Nature,38,18,18,18,18,110,"Faraway Enclave, Unsullied Meadows",Damage Control
spr_crits_battle_2368.png,Thunder Storm,Storm,Nature,35,18,18,18,18,107,"Faraway Enclave, Unsullied Meadows",Eye of the Storm
spr_crits_battle_2370.png,Hurricane,Storm,Nature,38,18,18,18,18,110,"Faraway Enclave, Unsullied Meadows",Powershift
spr_crits_battle_2369.png,Red Storm,Storm,Nature,38,18,18,18,18,110,"Faraway Enclave, Unsullied Meadows",Sailor's Warning
spr_crits_battle_2373.png,Cyclone,Storm,Nature,32,18,18,18,18,104,"Faraway Enclave, Unsullied Meadows",Storm to Pass
spr_crits_battle_2371.png,Malignant Storm,Storm,Nature,38,18,18,18,18,110,"Faraway Enclave, Unsullied Meadows",Wasted Age
spr_crits_battle_792.png,Tanukrook,Tanukrook,Nature,31,16,19,19,19,104,Nether Realms,Monster Crown
spr_crits_battle_1787.png,Toxdweller Slasher,Toxdweller,Chaos,30,15,20,15,25,105,Venedon God Shop,A Gift For You
spr_crits_battle_1782.png,Toxdweller Bloodbather,Toxdweller,Chaos,28,16,21,16,26,107,Venedon God Shop,And You Get A Bomb
spr_crits_battle_1785.png,Toxdweller Mutant,Toxdweller,Chaos,29,14,19,16,24,102,Venedon God Shop,"Click, Click, Boom"
spr_crits_battle_1784.png,Toxdweller Infector,Toxdweller,Chaos,29,14,21,16,26,106,Venedon God Shop,Imminent Danger
spr_crits_battle_1783.png,Toxdweller Decoy,Toxdweller,Chaos,28,13,21,16,26,104,Venedon God Shop,Not Quite A Dud
spr_crits_battle_1786.png,Toxdweller Parasite,Toxdweller,Chaos,27,15,20,15,25,102,Venedon God Shop,Sharing Is Caring
spr_crits_battle_1789.png,Ahnok Tremor,Tremor,Nature,36,16,11,21,26,110,Anneltha God Shop,Constrict
spr_crits_battle_1791.png,Quamar Tremor,Tremor,Nature,33,16,11,21,26,107,Anneltha God Shop,Jolt
spr_crits_battle_1792.png,Quarnok Tremor,Tremor,Nature,36,16,11,21,26,110,Anneltha God Shop,Rattle
spr_crits_battle_1793.png,Urhul Tremor,Tremor,Nature,36,16,11,21,26,110,Anneltha God Shop,Shake
spr_crits_battle_1790.png,Gorlum Tremor,Tremor,Nature,36,16,11,21,26,110,Anneltha God Shop,Solidarity
spr_crits_battle_1788.png,Ahnkol Tremor,Tremor,Nature,35,15,10,20,25,105,Anneltha God Shop,Stomp
spr_crits_battle_2780.png,Hanyac Tremor,Tremor,Nature,29,24,14,15,24,106,Nature Guild,Twilight
spr_crits_battle_1799.png,Troll Knife Juggler,Troll,Nature,38,23,8,23,18,110,Torun God Shop,Fan of Knives
spr_crits_battle_1796.png,Troll Berserker,Troll,Nature,38,23,8,23,18,110,Torun God Shop,Misanthropy
spr_crits_battle_1794.png,Troll Alemaster,Troll,Nature,38,23,8,23,18,110,Torun God Shop,Mystery Brew
spr_crits_battle_2687.png,Chaos Troll,Troll,Chaos,43,13,13,23,18,110,Chaos Guild,Otherworld
spr_crits_battle_1795.png,Troll Arsonist,Troll,Nature,38,23,8,23,18,110,Torun God Shop,Resin
spr_crits_battle_1801.png,Troll Youngster,Troll,Nature,35,23,8,23,18,107,Torun God Shop,Rude Awakening
spr_crits_battle_1798.png,Troll King,Troll,Nature,38,23,8,23,18,110,Torun God Shop,Sadism
spr_crits_battle_1800.png,Troll Necksnapper,Troll,Nature,38,23,8,23,18,110,Torun God Shop,Skull Bash
spr_crits_battle_1797.png,Trollboar,Troll,Nature,38,23,8,23,18,110,Chaos Guild,Year of the Trollboar
spr_crits_battle_1806.png,Unguided Psychic,Unguided,Life,37,21,21,21,11,111,Perdition God Shop,Bloodline
spr_crits_battle_1804.png,Unguided Heathen,Unguided,Life,36,21,21,21,11,110,Perdition God Shop,Capitalize
spr_crits_battle_1807.png,Unguided Sadist,Unguided,Life,37,21,21,21,11,111,Perdition God Shop,Details Matter
spr_crits_battle_1802.png,Unguided Agnostic,Unguided,Life,34,19,21,21,11,106,Perdition God Shop,Dispossession
spr_crits_battle_1803.png,Unguided Desecrator,Unguided,Life,33,21,21,21,11,107,Perdition God Shop,Mesmer
spr_crits_battle_1805.png,Unguided Judge,Unguided,Life,37,22,20,20,10,109,Perdition God Shop,Quantum Flux
spr_crits_battle_1808.png,Pegasus,Unicorn,Life,36,16,16,21,16,105,"Azure Dream, The Swamplands",Chrysaor's Ambition
spr_crits_battle_1809.png,Unicorn Consecrator,Unicorn,Life,33,23,15,15,20,106,"Azure Dream, The Swamplands",Circle of Life
spr_crits_battle_1811.png,Unicorn Holycaster,Unicorn,Life,32,22,17,14,19,104,"Azure Dream, The Swamplands",Divine Mending
spr_crits_battle_1810.png,Unicorn Firewalker,Unicorn,Life,30,21,16,16,21,104,"Azure Dream, The Swamplands",Eruption
spr_crits_battle_1814.png,Unicorn Vivifier,Unicorn,Life,31,21,16,17,22,107,"Azure Dream, The Swamplands",Reinvigoration
spr_crits_battle_1812.png,Unicorn Stormbringer,Unicorn,Life,30,21,16,16,21,104,"Azure Dream, The Swamplands",Righteous Winds
spr_crits_battle_1813.png,Unicorn Thundercracker,Unicorn,Life,31,21,17,14,22,105,"Azure Dream, The Swamplands",Spur of the Heavens
spr_crits_battle_1821.png,Valkyrie Scout,Valkyrie,Life,29,24,9,21,24,107,"Azure Dream, Kingdom of Heretics",Fight or Flight
spr_crits_battle_1816.png,Valkyrie Duelist,Valkyrie,Life,30,25,7,22,22,106,"Azure Dream, Kingdom of Heretics",Goad
spr_crits_battle_2709.png,Valkyrie Priestess,Valkyrie,Life,31,16,21,21,16,105,Life Guild,Illumina
spr_crits_battle_1815.png,Valkyrie Champion,Valkyrie,Life,27,23,8,23,23,104,"Azure Dream, Kingdom of Heretics",Refraction
spr_crits_battle_1817.png,Valkyrie Knight,Valkyrie,Life,33,22,7,22,22,106,"Azure Dream, Kingdom of Heretics",Savior
spr_crits_battle_1822.png,Valkyrie Shieldmaiden,Valkyrie,Life,31,23,8,23,23,108,"Azure Dream, Kingdom of Heretics",Second Wind
spr_crits_battle_1820.png,Valkyrie Queen,Valkyrie,Life,29,24,9,21,21,104,"Azure Dream, Kingdom of Heretics",Sentinel
spr_crits_battle_1818.png,Valkyrie Lancer,Valkyrie,Life,29,24,9,22,22,106,"Azure Dream, Kingdom of Heretics",Thorns
spr_crits_battle_1828.png,Demonic Voidlord,Voidlord,Death,33,13,13,26,21,106,"Bastion of the Void, Torture Chamber",Aether Eyes
spr_crits_battle_1826.png,Imperial Voidlord,Voidlord,Death,37,17,17,22,17,110,"Bastion of the Void, Torture Chamber",Contortion
spr_crits_battle_1825.png,Feral Voidlord,Voidlord,Death,36,16,16,21,16,105,"Bastion of the Void, Torture Chamber",Esoteric Alteration
spr_crits_battle_1823.png,Vampiric Voidlord,Voidlord,Death,36,16,16,21,21,110,"Bastion of the Void, Torture Chamber",Mind Fortress
spr_crits_battle_1824.png,Subversive Voidlord,Voidlord,Death,36,16,16,21,16,105,"Bastion of the Void, Torture Chamber",Return to Source
spr_crits_battle_1827.png,Angelic Voidlord,Voidlord,Death,32,12,15,25,20,104,"Bastion of the Void, Torture Chamber",Shadow Bulwark
spr_crits_battle_1833.png,Vortex Observer,Vortex,Sorcery,32,17,16,16,26,107,Aeolian God Shop,Disturbance
spr_crits_battle_1837.png,Untamed Vortex,Vortex,Sorcery,32,16,16,16,26,106,Aeolian God Shop,Expansion
spr_crits_battle_1829.png,Cerebral Vortex,Vortex,Sorcery,31,16,16,16,26,105,Aeolian God Shop,Impedance
spr_crits_battle_1835.png,Psychic Vortex,Vortex,Sorcery,32,17,17,12,27,105,Aeolian God Shop,Mindbender
spr_crits_battle_1834.png,Ovoid Vortex,Vortex,Sorcery,31,16,16,16,26,105,Sorcery Guild,Ovular Barrage
spr_crits_battle_1830.png,Consuming Vortex,Vortex,Sorcery,28,16,16,16,26,102,Aeolian God Shop,Simulacrum
spr_crits_battle_1836.png,Sulfuric Vortex,Vortex,Sorcery,31,16,16,16,26,105,Aeolian God Shop,Spiral Ward
spr_crits_battle_1831.png,Evil Vortex,Vortex,Sorcery,41,11,26,11,21,110,Sorcery Guild,Squall
spr_crits_battle_1832.png,Mana Vortex,Vortex,Sorcery,28,16,16,16,26,102,Aeolian God Shop,Stifle
spr_crits_battle_2379.png,Skyward Vulpes,Vulpes,Life,31,16,21,16,21,105,"Frostbite Caverns, The Swamplands",Cana
spr_crits_battle_2381.png,Decaying Vulpes,Vulpes,Life,32,17,22,15,22,108,"Frostbite Caverns, The Swamplands",Corsac
spr_crits_battle_2376.png,Lost Vulpes,Vulpes,Life,31,16,21,16,21,105,"Frostbite Caverns, The Swamplands",Lagopus
spr_crits_battle_2724.png,Arcus Vulpes,Vulpes,Life,35,10,25,15,20,105,"Frostbite Caverns, The Swamplands",Metaphysics
spr_crits_battle_2375.png,Incandescent Vulpes,Vulpes,Life,31,16,21,16,21,105,"Frostbite Caverns, The Swamplands",Naturalization
spr_crits_battle_2377.png,Terra Vulpes,Vulpes,Life,33,18,23,13,18,105,"Frostbite Caverns, The Swamplands",Pallida
spr_crits_battle_2378.png,Spirit Vulpes,Vulpes,Life,28,16,21,16,21,102,"Frostbite Caverns, The Swamplands",Velox
spr_crits_battle_2380.png,Cosmos Vulpes,Vulpes,Life,30,15,22,17,22,106,"Frostbite Caverns, The Swamplands",Zerda
spr_crits_battle_1844.png,Waspid Worker,Waspid,Nature,27,22,22,12,22,105,Reclusa God Shop,Disposability
spr_crits_battle_1838.png,Waspid Guardian,Waspid,Nature,23,18,18,16,26,101,Reclusa God Shop,Endless Swarm
spr_crits_battle_1843.png,Waspid Soldier,Waspid,Nature,24,19,19,14,24,100,Reclusa God Shop,Final Sting
spr_crits_battle_1842.png,Waspid Slicer,Waspid,Nature,22,20,20,15,25,102,Reclusa God Shop,Gore
spr_crits_battle_1839.png,Waspid Hiveleader,Waspid,Nature,26,21,21,11,21,100,Reclusa God Shop,Hive Mind
spr_crits_battle_1840.png,Waspid Infiltrator,Waspid,Nature,26,20,20,15,25,106,Reclusa God Shop,Infiltration
spr_crits_battle_1841.png,Waspid Scout,Waspid,Nature,25,20,20,15,25,105,Reclusa God Shop,Swarm
spr_crits_battle_1846.png,Glade Watcher,Watcher,Sorcery,33,18,18,18,18,105,"Faraway Enclave, Refuge of the Magi",Affluence
spr_crits_battle_1845.png,Coast Watcher,Watcher,Sorcery,26,19,19,19,19,102,"Faraway Enclave, Refuge of the Magi",Baffle
spr_crits_battle_1848.png,Inflatable Watcher,Watcher,Sorcery,29,19,19,19,19,105,Sorcery Guild,"Boing, Boing, Boing"
spr_crits_battle_1850.png,Roost Watcher,Watcher,Sorcery,32,22,17,17,17,105,"Faraway Enclave, Refuge of the Magi",Gulper
spr_crits_battle_1851.png,Watcher Sentinel,Watcher,Sorcery,27,17,20,20,20,104,"Faraway Enclave, Refuge of the Magi",Outnumbered
spr_crits_battle_1849.png,Rift Watcher,Watcher,Sorcery,27,17,20,20,20,104,"Faraway Enclave, Refuge of the Magi",Prowess
spr_crits_battle_1852.png,Sky Watcher,Watcher,Sorcery,29,19,19,19,19,105,"Faraway Enclave, Refuge of the Magi",Subjugation
spr_crits_battle_1847.png,Hell Watcher,Watcher,Sorcery,26,16,16,23,23,104,"Faraway Enclave, Refuge of the Magi",Sycophant
spr_crits_battle_1859.png,Roofstalker Wight,Wight,Death,41,21,16,16,16,110,"Frostbite Caverns, Path of the Damned, Titan's Wound",Afterlife
spr_crits_battle_1854.png,Frostbite Wight,Wight,Death,41,21,18,18,18,116,"Frostbite Caverns, Path of the Damned, Titan's Wound",Cold Like War
spr_crits_battle_1860.png,Terror Wight,Wight,Death,41,21,16,16,16,110,"Frostbite Caverns, Path of the Damned, Titan's Wound",Dark Embrace
spr_crits_battle_1861.png,Trepidation Wight,Wight,Death,37,22,17,17,17,110,"Frostbite Caverns, Path of the Damned, Titan's Wound",Last Stand
spr_crits_battle_1856.png,Headless Wight,Wight,Death,38,18,18,18,18,110,Death Guild,No Head Necessary
spr_crits_battle_2706.png,Holy Wight,Wight,Life,31,16,21,21,16,105,Life Guild,Praise the Light
spr_crits_battle_1858.png,Reclusive Wight,Wight,Death,42,22,17,14,17,112,"Frostbite Caverns, Path of the Damned, Titan's Wound",Resurrection Code
spr_crits_battle_1853.png,Dread Wight,Wight,Death,37,17,18,18,18,108,"Frostbite Caverns, Path of the Damned, Titan's Wound",Undeath
spr_crits_battle_1855.png,Gravebane Wight,Wight,Death,41,21,18,18,18,116,"Frostbite Caverns, Path of the Damned, Titan's Wound",Woe
spr_crits_battle_1865.png,Laughing Wisp,Wisp,Life,36,16,16,16,26,110,"Bastion of the Void, Where the Dead Ships Dwell",Ethereal
spr_crits_battle_1867.png,Abyssal Wisp,Wisp,Life,35,15,15,15,25,105,"Bastion of the Void, Where the Dead Ships Dwell",Lyra
spr_crits_battle_1862.png,Dancing Wisp,Wisp,Life,36,16,16,16,26,110,"Bastion of the Void, Where the Dead Ships Dwell",Overpowered
spr_crits_battle_1863.png,Scheming Wisp,Wisp,Life,35,15,15,18,25,108,"Bastion of the Void, Where the Dead Ships Dwell",Poof!
spr_crits_battle_1866.png,Wisp Watcher,Wisp,Life,36,16,16,16,26,110,"Bastion of the Void, Where the Dead Ships Dwell",Spasm
spr_crits_battle_1864.png,Wisp Seer,Wisp,Life,37,17,17,15,25,111,"Bastion of the Void, Where the Dead Ships Dwell",The Virtue of Patience
spr_crits_battle_2403.png,Volcanic Wolpertinger,Wolpertinger,Nature,28,18,18,16,21,101,"Temple of Lies, Unsullied Meadows",Whimsical
spr_crits_battle_2401.png,Viridian Wolpertinger,Wolpertinger,Nature,27,20,20,15,20,102,"Temple of Lies, Unsullied Meadows",Bottom Feeder
spr_crits_battle_2397.png,Vernal Wolpertinger,Wolpertinger,Nature,31,21,21,15,20,108,Nature Guild,Camaraderie
spr_crits_battle_2398.png,Vicious Wolpertinger,Wolpertinger,Nature,33,23,18,13,18,105,"Temple of Lies, Unsullied Meadows",Colorblind
spr_crits_battle_2395.png,Docile Wolpertinger,Wolpertinger,Nature,28,18,21,16,21,104,"Temple of Lies, Unsullied Meadows",Ditto
spr_crits_battle_2717.png,Villous Wolpertinger,Wolpertinger,Nature,35,15,25,10,20,105,Nature Guild,Echoing Incantation
spr_crits_battle_2399.png,Vile Wolpertinger,Wolpertinger,Nature,29,19,19,16,21,104,"Temple of Lies, Unsullied Meadows",Fraud
spr_crits_battle_2402.png,Volatile Wolpertinger,Wolpertinger,Nature,30,20,20,15,20,105,"Temple of Lies, Unsullied Meadows",Prey
spr_crits_battle_2396.png,Vampiric Wolpertinger,Wolpertinger,Nature,29,19,19,16,19,102,"Temple of Lies, Unsullied Meadows",Soul Sucker
spr_crits_battle_2385.png,Wyvern Sonicscreecher,Wyvern,Chaos,36,16,21,16,21,110,"Faraway Enclave, Unsullied Meadows",Bounce
spr_crits_battle_2387.png,Wyvern Toxicfang,Wyvern,Chaos,35,15,20,15,20,105,"Faraway Enclave, Unsullied Meadows",Currents
spr_crits_battle_2384.png,Wyvern Skystalker,Wyvern,Chaos,35,15,20,15,20,105,"Faraway Enclave, Unsullied Meadows",Deep Inhalation
spr_crits_battle_2382.png,Wyvern Daybreaker,Wyvern,Chaos,33,13,21,16,21,104,"Faraway Enclave, Unsullied Meadows",Fallen Star
spr_crits_battle_2383.png,Wyvern Windrider,Wyvern,Chaos,37,16,21,16,21,111,"Faraway Enclave, Unsullied Meadows",Spell Stealer
spr_crits_battle_2386.png,Wyvern Airslayer,Wyvern,Chaos,35,15,20,15,20,105,"Faraway Enclave, Unsullied Meadows",Wings of Despair
spr_crits_battle_2392.png,Frostbite Yeti,Yeti,Sorcery,33,18,16,21,16,104,Azural God Shop,Brain Freeze
spr_crits_battle_2391.png,Snowsting Yeti,Yeti,Sorcery,36,21,16,21,16,110,Azural God Shop,Cold Snap
spr_crits_battle_2389.png,Rimefist Yeti,Yeti,Sorcery,33,18,16,21,16,104,Azural God Shop,Frost Breath
spr_crits_battle_2394.png,Coldslam Yeti,Yeti,Sorcery,34,19,14,22,17,106,Azural God Shop,Ice Nova
spr_crits_battle_2390.png,Icemane Yeti,Yeti,Sorcery,36,21,16,21,16,110,Azural God Shop,Lingering Frost
spr_crits_battle_2393.png,Chillbreeze Yeti,Yeti,Sorcery,35,20,15,20,15,105,Azural God Shop,Thermal Void
spr_crits_battle_2388.png,Ancient Yeti,Yeti,Sorcery,36,21,16,21,16,110,Azural God Shop,Winter Has Come
spr_crits_battle_3095.png,Living Arbiter,Arbiter,Nature,28,18,18,21,21,106,Land of Breath & Balance ,In Favor of Survival
spr_crits_battle_3094.png,Feeling Arbiter,Arbiter,Nature,29,19,19,19,19,105,Land of Breath & Balance,In Favor of Destruction
spr_crits_battle_3064.png,Thinking Arbiter,Arbiter,Nature,30,20,20,19,19,108,Land of Breath & Balance,In Favor of Creation
spr_crits_battle_3065.png,Breathing Arbiter,Arbiter,Nature,30,19,19,19,19,106,Land of Breath & Balance,In Favor of Protection
spr_crits_battle_3063.png,Moving Arbiter,Arbiter,Nature,29,19,19,19,19,105,Land of Breath & Balance,In Favor of Escape
spr_crits_battle_3062.png,Final Arbiter,Arbiter,Nature,30,20,20,19,19,108,Land of Breath & Balance,In Favor of All
spr_crits_battle_2941.png,Atlas Beacon,Beacon,Life,36,16,18,18,18,106,"Refuge of the Magi, Land of Breath & Balance",Heavy Weighs The Crown
spr_crits_battle_2939.png,Luna Beacon,Beacon,Life,38,18,18,18,18,110,"Refuge of the Magi, Land of Breath & Balance",Forbearance Forgone
spr_crits_battle_2940.png,Lappet Beacon,Beacon,Life,38,18,18,18,18,110,"Refuge of the Magi, Land of Breath & Balance",Due Recompense
spr_crits_battle_2938.png,Deathshead Beacon,Beacon,Life,32,18,18,18,18,104,"Refuge of the Magi, Land of Breath & Balance",Pendulum's Return
spr_crits_battle_2937.png,Pellucid Beacon,Beacon,Life,38,18,18,18,18,110,"Refuge of the Magi, Land of Breath & Balance",Purity and Emptiness
spr_crits_battle_2936.png,Rosy Beacon,Beacon,Life,38,18,18,18,18,110,"Refuge of the Magi, Land of Breath & Balance",Eternal Reprieve
spr_crits_battle_3079.png,Bhasa Cherub,Cherub,Life,41,16,21,11,21,110,"Azure Dream, Land of Breath & Balance",Great Conjunction
spr_crits_battle_3083.png,Surya Cherub,Cherub,Life,41,16,21,11,21,110,"Azure Dream, Land of Breath & Balance",Triple Suns
spr_crits_battle_3082.png,Preta Cherub,Cherub,Life,38,16,21,11,21,107,"Azure Dream, Land of Breath & Balance",Sundered and Undone
spr_crits_battle_3084.png,Vipina Cherub,Cherub,Life,42,17,21,11,21,112,"Azure Dream, Land of Breath & Balance",The Two Made One
spr_crits_battle_3080.png,Chandra Cherub,Cherub,Life,40,15,20,13,20,108,"Azure Dream, Land of Breath & Balance",By My Hand
spr_crits_battle_3081.png,Nisha Cherub,Cherub,Life,43,18,23,8,18,110,"Azure Dream, Land of Breath & Balance",Or Else By None
spr_crits_battle_3022.png,Electropod Ant,Electropod,Nature,28,16,16,21,26,107,"Forgotten Lab, Gambler's Hive",Thread Pool
spr_crits_battle_3024.png,Electropod Beetle,Electropod,Nature,30,15,15,20,25,105,"Forgotten Lab, Gambler's Hive",High Performance
spr_crits_battle_3023.png,Electropod Fly,Electropod,Nature,32,15,15,20,25,107,"Forgotten Lab, Gambler's Hive",Infinite Scaling
spr_crits_battle_3020.png,Electropod Mantis,Electropod,Nature,30,15,15,20,25,105,"Forgotten Lab, Gambler's Hive",Networking
spr_crits_battle_3021.png,Electropod Scorpion,Electropod,Nature,33,18,18,17,22,108,"Forgotten Lab, Gambler's Hive",Spin Cycle
spr_crits_battle_3025.png,Electropod Spider,Electropod,Nature,30,15,15,20,25,105,"Forgotten Lab, Gambler's Hive",Malware
